Year,County,CountyName,countyFIPS,Deaths,Population,CrudeRate
2016,Putnam ,Putnam,36079,712,98900,719.9
2016,Queens ,Queens,36081,14482,2333054,620.7
2016,Rensselaer ,Rensselaer,36083,1484,160070,927.1
2016,Richmond ,Richmond,36085,3710,476015,779.4
2016,Rockland ,Rockland,36087,2265,326780,693.1
2016,St. Lawrence ,St. Lawrence,36089,992,110038,901.5
2016,Saratoga ,Saratoga,36091,1876,227053,826.2
2016,Schenectady ,Schenectady,36093,1520,154553,983.5
2016,Schoharie ,Schoharie,36095,282,31317,900.5
2016,Schuyler ,Schuyler,36097,217,18099,1199
2016,Seneca ,Seneca,36099,374,34777,1075.4
2016,Steuben ,Steuben,36101,1000,96940,1031.6
2016,Suffolk ,Suffolk,36103,12467,1492583,835.3
2016,Sullivan ,Sullivan,36105,770,74801,1029.4
2016,Tioga ,Tioga,36107,487,48760,998.8
2016,Tompkins ,Tompkins,36109,712,104871,678.9
2016,Ulster ,Ulster,36111,1764,179225,984.2
2016,Warren ,Warren,36113,699,64567,1082.6
2016,Washington ,Washington,36115,636,61800,1029.1
2016,Wayne ,Wayne,36117,896,90798,986.8
2016,Westchester ,Westchester,36119,7135,974542,732.1
2016,Wyoming ,Wyoming,36121,383,40791,938.9
2016,Yates ,Yates,36123,257,24923,1031.2
2017,Albany ,Albany,36001,2863,309612,924.7
2017,Allegany ,Allegany,36003,494,46894,1053.4
2017,Bronx ,Bronx,36005,9481,1471160,644.5
2017,Broome ,Broome,36007,2149,193639,1109.8
2017,Cattaraugus ,Cattaraugus,36009,878,77348,1135.1
2017,Cayuga ,Cayuga,36011,768,77603,989.7
2017,Chautauqua ,Chautauqua,36013,1555,129046,1205
2017,Chemung ,Chemung,36015,1070,85557,1250.6
2017,Chenango ,Chenango,36017,561,47863,1172.1
2017,Clinton ,Clinton,36019,682,80980,842.2
2017,Columbia ,Columbia,36021,712,60604,1174.8
2017,Cortland ,Cortland,36023,469,47786,981.5
2017,Delaware ,Delaware,36025,486,45001,1080
2017,Dutchess ,Dutchess,36027,2511,295568,849.6
2017,Erie ,Erie,36029,9769,925528,1055.5
2017,Essex ,Essex,36031,426,37956,1122.4
2017,Franklin ,Franklin,36033,489,51116,956.6
2017,Fulton ,Fulton,36035,597,53877,1108.1
2017,Genesee ,Genesee,36037,633,57956,1092.2
2017,Greene ,Greene,36039,549,47470,1156.5
2017,Hamilton ,Hamilton,36041,82,4485,1828.3
2017,Herkimer ,Herkimer,36043,694,62240,1115
2017,Jefferson ,Jefferson,36045,942,114187,825
2017,Kings ,Kings,36047,16115,2648771,608.4
2017,Lewis ,Lewis,36049,242,26551,911.5
2017,Livingston ,Livingston,36051,596,63799,934.2
2017,Madison ,Madison,36053,568,70965,800.4
2017,Monroe ,Monroe,36055,6760,747642,904.2
2017,Montgomery ,Montgomery,36057,583,49258,1183.6
2017,Nassau ,Nassau,36059,10973,1369514,801.2
2017,New York ,New York,36061,9915,1664727,595.6
2017,Niagara ,Niagara,36063,2424,211328,1147
2017,Oneida ,Oneida,36065,2609,231332,1127.8
2017,Onondaga ,Onondaga,36067,4325,465398,929.3
2017,Ontario ,Ontario,36069,1086,109899,988.2
2017,Orange ,Orange,36071,2717,382226,710.8
2017,Orleans ,Orleans,36073,460,40983,1122.4
2017,Oswego ,Oswego,36075,1139,118478,961.4
2017,Otsego ,Otsego,36077,669,60094,1113.3
2017,Putnam ,Putnam,36079,696,99323,700.7
2017,Queens ,Queens,36081,14600,2358582,619
2017,Rensselaer ,Rensselaer,36083,1480,159722,926.6
2017,Richmond ,Richmond,36085,3712,479458,774.2
2017,Rockland ,Rockland,36087,2147,328868,652.8
2017,St. Lawrence ,St. Lawrence,36089,989,109623,902.2
2017,Saratoga ,Saratoga,36091,1969,229869,856.6
2017,Schenectady ,Schenectady,36093,1652,155565,1061.9
2017,Schoharie ,Schoharie,36095,278,31420,884.8
2017,Schuyler ,Schuyler,36097,223,18000,1238.9
2017,Seneca ,Seneca,36099,378,34498,1095.7
2017,Steuben ,Steuben,36101,1014,96281,1053.2
2017,Suffolk ,Suffolk,36103,12459,1492953,834.5
2017,Sullivan ,Sullivan,36105,717,75485,949.9
2017,Tioga ,Tioga,36107,469,48578,965.5
2017,Tompkins ,Tompkins,36109,713,104802,680.3
2017,Ulster ,Ulster,36111,1757,179417,979.3
2017,Warren ,Warren,36113,729,64532,1129.7
2017,Washington ,Washington,36115,642,61620,1041.9
2017,Wayne ,Wayne,36117,863,90670,951.8
2017,Westchester ,Westchester,36119,7168,980244,731.2
2017,Wyoming ,Wyoming,36121,385,40493,950.8
2017,Yates ,Yates,36123,277,24955,1110
2018,Albany ,Albany,36001,2830,307117,921.5
2018,Allegany ,Allegany,36003,526,46430,1132.9
2018,Bronx ,Bronx,36005,9785,1432132,683.2
2018,Broome ,Broome,36007,2143,191659,1118.1
2018,Cattaraugus ,Cattaraugus,36009,900,76840,1171.3
2018,Cayuga ,Cayuga,36011,817,77145,1059
2018,Chautauqua ,Chautauqua,36013,1588,127939,1241.2
2018,Chemung ,Chemung,36015,1009,84254,1197.6
2018,Chenango ,Chenango,36017,592,47536,1245.4
2018,Clinton ,Clinton,36019,774,80695,959.2
2018,Columbia ,Columbia,36021,683,59916,1139.9
2018,Cortland ,Cortland,36023,441,47823,922.2
2018,Delaware ,Delaware,36025,566,44527,1271.1
2018,Dutchess ,Dutchess,36027,2700,293718,919.2
2018,Erie ,Erie,36029,9874,919719,1073.6
2018,Essex ,Essex,36031,401,37300,1075.1
2018,Franklin ,Franklin,36033,453,50293,900.7
2018,Fulton ,Fulton,36035,600,53591,1119.6
2018,Genesee ,Genesee,36037,650,57511,1130.2
2018,Greene ,Greene,36039,547,47491,1151.8
2018,Hamilton ,Hamilton,36041,62,4434,1398.3
2018,Herkimer ,Herkimer,36043,683,61833,1104.6
2018,Jefferson ,Jefferson,36045,934,111755,835.8
2018,Kings ,Kings,36047,16011,2582830,619.9
2018,Lewis ,Lewis,36049,247,26447,933.9
2018,Livingston ,Livingston,36051,583,63227,922.1
2018,Madison ,Madison,36053,611,70795,863.1
2018,Monroe ,Monroe,36055,6805,742474,916.5
2018,Montgomery ,Montgomery,36057,597,49455,1207.2
2018,Nassau ,Nassau,36059,11039,1358343,812.7
2018,New York ,New York,36061,10283,1628701,631.4
2018,Niagara ,Niagara,36063,2409,210433,1144.8
2018,Oneida ,Oneida,36065,2595,229577,1130.3
2018,Onondaga ,Onondaga,36067,4285,461809,927.9
2018,Ontario ,Ontario,36069,1102,109864,1003.1
2018,Orange ,Orange,36071,2824,381951,739.4
2018,Orleans ,Orleans,36073,398,40612,980
2018,Oswego ,Oswego,36075,1087,117898,922
2018,Otsego ,Otsego,36077,619,59749,1036
2018,Putnam ,Putnam,36079,694,98892,701.8
2018,Queens ,Queens,36081,14630,2278906,642
2018,Rensselaer ,Rensselaer,36083,1510,159442,947.1
2018,Richmond ,Richmond,36085,3752,476179,787.9
2018,Rockland ,Rockland,36087,2312,325695,709.9
2018,St. Lawrence ,St. Lawrence,36089,1034,108047,957
2018,Saratoga ,Saratoga,36091,1955,230163,849.4
2018,Schenectady ,Schenectady,36093,1606,155350,1033.8
2018,Schoharie ,Schoharie,36095,322,31097,1035.5
2018,Schuyler ,Schuyler,36097,198,17912,1105.4
2018,Seneca ,Seneca,36099,383,34300,1116.6
2018,Steuben ,Steuben,36101,1072,95796,1119
2018,Suffolk ,Suffolk,36103,12617,1481093,851.9
2018,Sullivan ,Sullivan,36105,724,75498,959
2018,Tioga ,Tioga,36107,465,48560,957.6
2018,Tompkins ,Tompkins,36109,715,102793,695.6
2018,Ulster ,Ulster,36111,1736,178599,972
2018,Warren ,Warren,36113,751,64265,1168.6
2018,Washington ,Washington,36115,682,61197,1114.4
2018,Wayne ,Wayne,36117,937,90064,1040.4
2018,Westchester ,Westchester,36119,7367,967612,761.4
2018,Wyoming ,Wyoming,36121,390,40085,972.9
2018,Yates ,Yates,36123,278,24841,1119.1
